x,y,z,grid_size,area
661360.3593,957975.0,1412.6981,30.0,900.0
661360.3593,957945.0,1411.2565,30.0,900.0
661360.3593,957915.0,1411.9745,30.0,900.0
661390.3593,963885.0,1432.2085,5970.0,35640900.0
661390.3593,963855.0,1432.489,30.0,900.0
661390.3593,963825.0,1432.4805,30.0,900.0
661390.3593,963795.0,1431.9347,30.0,900.0
661390.3593,963765.0,1430.8143,30.0,900.0
661390.3593,963735.0,1428.5647,30.0,900.0
661390.3593,963705.0,1427.3354,30.0,900.0
661390.3593,963675.0,1430.2074,30.0,900.0
661390.3593,963645.0,1430.1414,30.0,900.0
661390.3593,963615.0,1429.4349,30.0,900.0
661390.3593,963585.0,1429.4183,30.0,900.0
661390.3593,963555.0,1429.0615,30.0,900.0
661390.3593,963525.0,1428.7596,30.0,900.0
661390.3593,963495.0,1428.9745,30.0,900.0
661390.3593,963465.0,1428.7773,30.0,900.0
661390.3593,963435.0,1428.5811,30.0,900.0
661390.3593,963405.0,1428.4139,30.0,900.0
661390.3593,963375.0,1428.0496,30.0,900.0
661390.3593,963345.0,1427.776,30.0,900.0
661390.3593,963315.0,1427.5701,30.0,900.0
661390.3593,963285.0,1427.3495,30.0,900.0
661390.3593,963255.0,1427.1505,30.0,900.0
661390.3593,963225.0,1426.2328,30.0,900.0
661390.3593,963195.0,1426.4331,30.0,900.0
661390.3593,963165.0,1429.6836,30.0,900.0
661390.3593,963135.0,1429.6019,30.0,900.0
661390.3593,963105.0,1429.1882,30.0,900.0
661390.3593,963075.0,1428.7583,30.0,900.0
661390.3593,963045.0,1428.5363,30.0,900.0
661390.3593,963015.0,1428.4578,30.0,900.0
661390.3593,962985.0,1428.3827,30.0,900.0
661390.3593,962955.0,1428.462,30.0,900.0
661390.3593,962925.0,1428.4406,30.0,900.0
661390.3593,962895.0,1428.4922,30.0,900.0
661390.3593,962865.0,1428.5555,30.0,900.0
661390.3593,962835.0,1428.5721,30.0,900.0
661390.3593,962805.0,1428.5756,30.0,900.0
661390.3593,962775.0,1428.5802,30.0,900.0
661390.3593,962745.0,1428.5076,30.0,900.0
661390.3593,962715.0,1428.4164,30.0,900.0
661390.3593,962685.0,1428.3724,30.0,900.0
661390.3593,962655.0,1428.3774,30.0,900.0
661390.3593,962625.0,1428.2964,30.0,900.0
661390.3593,962595.0,1428.1984,30.0,900.0
661390.3593,962565.0,1428.161,30.0,900.0
661390.3593,962535.0,1428.1603,30.0,900.0
661390.3593,962505.0,1428.1855,30.0,900.0
661390.3593,962475.0,1428.1241,30.0,900.0
661390.3593,962445.0,1428.1781,30.0,900.0
661390.3593,962415.0,1428.2474,30.0,900.0
661390.3593,962385.0,1428.1383,30.0,900.0
661390.3593,962355.0,1427.9941,30.0,900.0
661390.3593,962325.0,1427.8265,30.0,900.0
661390.3593,962295.0,1427.759,30.0,900.0
661390.3593,962265.0,1427.7543,30.0,900.0
661390.3593,962235.0,1427.7932,30.0,900.0
661390.3593,962205.0,1427.9576,30.0,900.0
661390.3593,962175.0,1427.9991,30.0,900.0
661390.3593,962145.0,1427.8748,30.0,900.0
661390.3593,962115.0,1427.2341,30.0,900.0
661390.3593,962085.0,1426.2003,30.0,900.0
661390.3593,962055.0,1425.7598,30.0,900.0
661390.3593,962025.0,1425.1187,30.0,900.0
661390.3593,961995.0,1426.4413,30.0,900.0
661390.3593,961965.0,1425.4659,30.0,900.0
661390.3593,961935.0,1424.6841,30.0,900.0
661390.3593,961905.0,1424.2997,30.0,900.0
661390.3593,961875.0,1423.9032,30.0,900.0
661390.3593,961845.0,1423.6954,30.0,900.0
661390.3593,961815.0,1423.1439,30.0,900.0
661390.3593,961785.0,1423.4302,30.0,900.0
661390.3593,961755.0,1423.8866,30.0,900.0
661390.3593,961725.0,1424.1531,30.0,900.0
661390.3593,961695.0,1424.3148,30.0,900.0
661390.3593,961665.0,1423.4026,30.0,900.0
661390.3593,961635.0,1423.6621,30.0,900.0
661390.3593,961605.0,1423.5326,30.0,900.0
661390.3593,961575.0,1423.166,30.0,900.0
661390.3593,961545.0,1422.6283,30.0,900.0
661390.3593,961515.0,1422.2419,30.0,900.0
661390.3593,961485.0,1421.703,30.0,900.0
661390.3593,961455.0,1420.9797,30.0,900.0
661390.3593,961425.0,1420.944,30.0,900.0
661390.3593,961395.0,1421.3579,30.0,900.0
661390.3593,961365.0,1422.5712,30.0,900.0
661390.3593,961335.0,1422.4122,30.0,900.0
661390.3593,961305.0,1422.0939,30.0,900.0
661390.3593,961275.0,1420.9502,30.0,900.0
661390.3593,961245.0,1421.328,30.0,900.0
661390.3593,961215.0,1422.1406,30.0,900.0
661390.3593,961185.0,1422.0603,30.0,900.0
661390.3593,961155.0,1421.8068,30.0,900.0
661390.3593,961125.0,1421.4854,30.0,900.0
661390.3593,961095.0,1421.452,30.0,900.0
661390.3593,961065.0,1421.4883,30.0,900.0
661390.3593,961035.0,1421.1479,30.0,900.0
661390.3593,961005.0,1420.3993,30.0,900.0
661390.3593,960975.0,1420.5515,30.0,900.0
661390.3593,960945.0,1420.3688,30.0,900.0
661390.3593,960915.0,1420.5465,30.0,900.0
661390.3593,960885.0,1421.2828,30.0,900.0
661390.3593,960855.0,1421.7632,30.0,900.0
661390.3593,960825.0,1421.4686,30.0,900.0
661390.3593,960795.0,1419.5757,30.0,900.0
661390.3593,960765.0,1419.1169,30.0,900.0
661390.3593,960735.0,1418.9385,30.0,900.0
661390.3593,960705.0,1418.8715,30.0,900.0
661390.3593,960675.0,1418.7667,30.0,900.0
661390.3593,960645.0,1418.5005,30.0,900.0
661390.3593,960615.0,1418.2385,30.0,900.0
661390.3593,960585.0,1418.7617,30.0,900.0
661390.3593,960555.0,1419.1615,30.0,900.0
661390.3593,960525.0,1418.6012,30.0,900.0
661390.3593,960495.0,1418.5486,30.0,900.0
661390.3593,960465.0,1419.1002,30.0,900.0
661390.3593,960435.0,1419.2607,30.0,900.0
661390.3593,960405.0,1419.0502,30.0,900.0
661390.3593,960375.0,1419.0317,30.0,900.0
661390.3593,960345.0,1418.9576,30.0,900.0
661390.3593,960315.0,1418.8701,30.0,900.0
661390.3593,960285.0,1418.5966,30.0,900.0
661390.3593,960255.0,1418.262,30.0,900.0
661390.3593,960225.0,1417.833,30.0,900.0
661390.3593,960195.0,1416.1968,30.0,900.0
661390.3593,960165.0,1418.0591,30.0,900.0
661390.3593,960135.0,1418.4996,30.0,900.0
661390.3593,960105.0,1418.6633,30.0,900.0
661390.3593,960075.0,1417.2611,30.0,900.0
661390.3593,960045.0,1416.1069,30.0,900.0
661390.3593,960015.0,1417.3179,30.0,900.0
661390.3593,959985.0,1418.0372,30.0,900.0
661390.3593,959955.0,1418.1746,30.0,900.0
661390.3593,959925.0,1417.7618,30.0,900.0
661390.3593,959895.0,1417.9979,30.0,900.0
661390.3593,959865.0,1417.6394,30.0,900.0
661390.3593,959835.0,1416.5323,30.0,900.0
661390.3593,959805.0,1417.9866,30.0,900.0
661390.3593,959775.0,1418.4409,30.0,900.0
661390.3593,959745.0,1417.902,30.0,900.0
661390.3593,959715.0,1417.1285,30.0,900.0
661390.3593,959685.0,1416.4598,30.0,900.0
661390.3593,959655.0,1416.1376,30.0,900.0
661390.3593,959625.0,1415.7533,30.0,900.0
661390.3593,959595.0,1415.4554,30.0,900.0
661390.3593,959565.0,1415.1599,30.0,900.0
661390.3593,959535.0,1414.8396,30.0,900.0
661390.3593,959505.0,1414.6219,30.0,900.0
661390.3593,959475.0,1414.0986,30.0,900.0
661390.3593,959445.0,1413.4594,30.0,900.0
661390.3593,959415.0,1413.1234,30.0,900.0
661390.3593,959385.0,1413.4133,30.0,900.0
661390.3593,959355.0,1413.7549,30.0,900.0
661390.3593,959325.0,1413.9335,30.0,900.0
661390.3593,959295.0,1413.7183,30.0,900.0
661390.3593,959265.0,1413.3035,30.0,900.0
661390.3593,959235.0,1412.4789,30.0,900.0
661390.3593,959205.0,1413.1383,30.0,900.0
661390.3593,959175.0,1413.1571,30.0,900.0
661390.3593,959145.0,1413.1051,30.0,900.0
661390.3593,959115.0,1413.1111,30.0,900.0
661390.3593,959085.0,1412.9434,30.0,900.0
661390.3593,959055.0,1412.6974,30.0,900.0
661390.3593,959025.0,1412.0765,30.0,900.0
661390.3593,958995.0,1411.6503,30.0,900.0
661390.3593,958965.0,1411.7466,30.0,900.0
661390.3593,958935.0,1412.5961,30.0,900.0
661390.3593,958905.0,1412.7495,30.0,900.0
661390.3593,958875.0,1412.9087,30.0,900.0
661390.3593,958845.0,1412.9679,30.0,900.0
661390.3593,958815.0,1412.7212,30.0,900.0
661390.3593,958785.0,1412.474,30.0,900.0
661390.3593,958755.0,1411.9479,30.0,900.0
661390.3593,958725.0,1411.8574,30.0,900.0
661390.3593,958695.0,1412.2112,30.0,900.0
661390.3593,958665.0,1412.0579,30.0,900.0
661390.3593,958635.0,1412.0215,30.0,900.0
661390.3593,958605.0,1411.8779,30.0,900.0
661390.3593,958575.0,1411.4966,30.0,900.0
661390.3593,958545.0,1410.9895,30.0,900.0
661390.3593,958515.0,1410.1488,30.0,900.0
661390.3593,958485.0,1410.4542,30.0,900.0
661390.3593,958455.0,1410.9438,30.0,900.0
661390.3593,958425.0,1411.1675,30.0,900.0
661390.3593,958395.0,1411.2908,30.0,900.0
661390.3593,958365.0,1411.3141,30.0,900.0
661390.3593,958335.0,1411.0696,30.0,900.0
661390.3593,958305.0,1411.5107,30.0,900.0
661390.3593,958275.0,1412.1473,30.0,900.0
661390.3593,958245.0,1412.7207,30.0,900.0
661390.3593,958215.0,1411.6002,30.0,900.0
661390.3593,958185.0,1402.5425,30.0,900.0
661390.3593,958155.0,1401.7299,30.0,900.0
661390.3593,958125.0,1412.1329,30.0,900.0
661390.3593,958095.0,1412.9751,30.0,900.0
661390.3593,958065.0,1413.2461,30.0,900.0
661390.3593,958035.0,1413.4521,30.0,900.0
661390.3593,958005.0,1413.5032,30.0,900.0
661390.3593,957975.0,1412.6122,30.0,900.0
661390.3593,957945.0,1411.4066,30.0,900.0
661390.3593,957915.0,1412.1771,30.0,900.0
661390.3593,957885.0,1413.8441,30.0,900.0
661420.3593,963885.0,1433.8928,6000.0,36000000.0
661420.3593,963855.0,1433.3762,30.0,900.0
661420.3593,963825.0,1432.0004,30.0,900.0
661420.3593,963795.0,1429.4064,30.0,900.0
661420.3593,963765.0,1427.2267,30.0,900.0
661420.3593,963735.0,1426.6646,30.0,900.0
661420.3593,963705.0,1426.6245,30.0,900.0
661420.3593,963675.0,1430.1755,30.0,900.0
661420.3593,963645.0,1430.3374,30.0,900.0
661420.3593,963615.0,1429.7391,30.0,900.0
661420.3593,963585.0,1429.8851,30.0,900.0
661420.3593,963555.0,1429.5056,30.0,900.0
661420.3593,963525.0,1429.1895,30.0,900.0
661420.3593,963495.0,1429.3164,30.0,900.0
661420.3593,963465.0,1429.1477,30.0,900.0
661420.3593,963435.0,1429.1268,30.0,900.0
661420.3593,963405.0,1429.3732,30.0,900.0
661420.3593,963375.0,1429.2653,30.0,900.0
661420.3593,963345.0,1429.0486,30.0,900.0
661420.3593,963315.0,1428.7233,30.0,900.0
661420.3593,963285.0,1428.3848,30.0,900.0
661420.3593,963255.0,1428.0873,30.0,900.0
661420.3593,963225.0,1426.7041,30.0,900.0
661420.3593,963195.0,1426.7507,30.0,900.0
661420.3593,963165.0,1429.7252,30.0,900.0
661420.3593,963135.0,1429.4745,30.0,900.0
661420.3593,963105.0,1429.1407,30.0,900.0
661420.3593,963075.0,1428.5814,30.0,900.0
661420.3593,963045.0,1428.5157,30.0,900.0
661420.3593,963015.0,1428.3994,30.0,900.0
661420.3593,962985.0,1428.3047,30.0,900.0
661420.3593,962955.0,1428.1558,30.0,900.0
661420.3593,962925.0,1428.3231,30.0,900.0
661420.3593,962895.0,1428.4708,30.0,900.0
661420.3593,962865.0,1428.4452,30.0,900.0
661420.3593,962835.0,1428.4755,30.0,900.0
661420.3593,962805.0,1428.4805,30.0,900.0
661420.3593,962775.0,1428.3835,30.0,900.0
661420.3593,962745.0,1428.4274,30.0,900.0
661420.3593,962715.0,1428.4816,30.0,900.0
661420.3593,962685.0,1428.4021,30.0,900.0
661420.3593,962655.0,1428.3348,30.0,900.0
661420.3593,962625.0,1428.2913,30.0,900.0
661420.3593,962595.0,1428.2404,30.0,900.0
661420.3593,962565.0,1428.1606,30.0,900.0
661420.3593,962535.0,1428.1345,30.0,900.0
661420.3593,962505.0,1428.1774,30.0,900.0
661420.3593,962475.0,1428.0352,30.0,900.0
661420.3593,962445.0,1427.9698,30.0,900.0
661420.3593,962415.0,1428.006,30.0,900.0
661420.3593,962385.0,1427.9829,30.0,900.0
661420.3593,962355.0,1427.8987,30.0,900.0
661420.3593,962325.0,1427.7698,30.0,900.0
661420.3593,962295.0,1427.618,30.0,900.0
661420.3593,962265.0,1427.3275,30.0,900.0
661420.3593,962235.0,1427.2242,30.0,900.0
661420.3593,962205.0,1427.6549,30.0,900.0
661420.3593,962175.0,1427.8721,30.0,900.0
661420.3593,962145.0,1427.4963,30.0,900.0
661420.3593,962115.0,1426.5479,30.0,900.0
661420.3593,962085.0,1425.9573,30.0,900.0
661420.3593,962055.0,1426.3539,30.0,900.0
661420.3593,962025.0,1426.707,30.0,900.0
661420.3593,961995.0,1426.6394,30.0,900.0
661420.3593,961965.0,1426.3693,30.0,900.0
661420.3593,961935.0,1425.6028,30.0,900.0
661420.3593,961905.0,1424.5485,30.0,900.0
661420.3593,961875.0,1424.1445,30.0,900.0
661420.3593,961845.0,1424.0449,30.0,900.0
661420.3593,961815.0,1423.0997,30.0,900.0
661420.3593,961785.0,1423.5182,30.0,900.0
661420.3593,961755.0,1424.0082,30.0,900.0
661420.3593,961725.0,1424.1444,30.0,900.0
661420.3593,961695.0,1424.2679,30.0,900.0
661420.3593,961665.0,1423.866,30.0,900.0
661420.3593,961635.0,1423.8232,30.0,900.0
661420.3593,961605.0,1423.6093,30.0,900.0
661420.3593,961575.0,1423.0408,30.0,900.0
661420.3593,961545.0,1422.6361,30.0,900.0
661420.3593,961515.0,1422.6761,30.0,900.0
661420.3593,961485.0,1422.741,30.0,900.0
661420.3593,961455.0,1422.7006,30.0,900.0
661420.3593,961425.0,1422.5226,30.0,900.0
661420.3593,961395.0,1422.5123,30.0,900.0
661420.3593,961365.0,1422.8799,30.0,900.0
661420.3593,961335.0,1422.7191,30.0,900.0
661420.3593,961305.0,1422.3617,30.0,900.0
661420.3593,961275.0,1421.1423,30.0,900.0
661420.3593,961245.0,1421.5266,30.0,900.0
661420.3593,961215.0,1422.0455,30.0,900.0
661420.3593,961185.0,1421.9678,30.0,900.0
661420.3593,961155.0,1421.8861,30.0,900.0
661420.3593,961125.0,1421.1759,30.0,900.0
661420.3593,961095.0,1420.978,30.0,900.0
661420.3593,961065.0,1421.3984,30.0,900.0
661420.3593,961035.0,1421.3563,30.0,900.0
661420.3593,961005.0,1420.6488,30.0,900.0
661420.3593,960975.0,1420.7426,30.0,900.0
661420.3593,960945.0,1420.5427,30.0,900.0
661420.3593,960915.0,1420.8472,30.0,900.0
661420.3593,960885.0,1421.3546,30.0,900.0
661420.3593,960855.0,1421.7141,30.0,900.0
661420.3593,960825.0,1421.2725,30.0,900.0
661420.3593,960795.0,1420.1949,30.0,900.0
661420.3593,960765.0,1419.9404,30.0,900.0
661420.3593,960735.0,1419.8427,30.0,900.0
661420.3593,960705.0,1419.8307,30.0,900.0
661420.3593,960675.0,1419.7179,30.0,900.0
661420.3593,960645.0,1419.2889,30.0,900.0
661420.3593,960615.0,1418.533,30.0,900.0
661420.3593,960585.0,1419.005,30.0,900.0
661420.3593,960555.0,1419.3938,30.0,900.0
661420.3593,960525.0,1418.9226,30.0,900.0
661420.3593,960495.0,1418.7291,30.0,900.0
661420.3593,960465.0,1419.3489,30.0,900.0
661420.3593,960435.0,1419.4132,30.0,900.0
661420.3593,960405.0,1419.2659,30.0,900.0
661420.3593,960375.0,1419.303,30.0,900.0
661420.3593,960345.0,1419.1787,30.0,900.0
661420.3593,960315.0,1419.131,30.0,900.0
661420.3593,960285.0,1418.8208,30.0,900.0
661420.3593,960255.0,1418.5192,30.0,900.0
661420.3593,960225.0,1417.9749,30.0,900.0
661420.3593,960195.0,1416.1599,30.0,900.0
661420.3593,960165.0,1418.12,30.0,900.0
661420.3593,960135.0,1418.3373,30.0,900.0
661420.3593,960105.0,1418.415,30.0,900.0
661420.3593,960075.0,1417.1583,30.0,900.0
661420.3593,960045.0,1416.236,30.0,900.0
661420.3593,960015.0,1417.2155,30.0,900.0
661420.3593,959985.0,1417.7986,30.0,900.0
661420.3593,959955.0,1418.243,30.0,900.0
661420.3593,959925.0,1418.0242,30.0,900.0
661420.3593,959895.0,1418.1887,30.0,900.0
661420.3593,959865.0,1417.7712,30.0,900.0
661420.3593,959835.0,1416.7368,30.0,900.0
661420.3593,959805.0,1418.1573,30.0,900.0
661420.3593,959775.0,1418.639,30.0,900.0
661420.3593,959745.0,1418.1967,30.0,900.0
661420.3593,959715.0,1417.5321,30.0,900.0
661420.3593,959685.0,1416.8994,30.0,900.0
661420.3593,959655.0,1416.4171,30.0,900.0
661420.3593,959625.0,1415.9105,30.0,900.0
661420.3593,959595.0,1415.5328,30.0,900.0
661420.3593,959565.0,1415.2935,30.0,900.0
661420.3593,959535.0,1415.0386,30.0,900.0
661420.3593,959505.0,1414.7278,30.0,900.0
661420.3593,959475.0,1414.3636,30.0,900.0
661420.3593,959445.0,1413.8037,30.0,900.0
661420.3593,959415.0,1413.4712,30.0,900.0
661420.3593,959385.0,1413.6653,30.0,900.0
661420.3593,959355.0,1413.939,30.0,900.0
661420.3593,959325.0,1414.0404,30.0,900.0
661420.3593,959295.0,1413.7716,30.0,900.0
661420.3593,959265.0,1413.3733,30.0,900.0
661420.3593,959235.0,1412.6764,30.0,900.0
661420.3593,959205.0,1413.5624,30.0,900.0
661420.3593,959175.0,1413.9014,30.0,900.0
661420.3593,959145.0,1413.5619,30.0,900.0
661420.3593,959115.0,1413.3109,30.0,900.0
661420.3593,959085.0,1413.0658,30.0,900.0
661420.3593,959055.0,1412.7365,30.0,900.0
661420.3593,959025.0,1412.3975,30.0,900.0
661420.3593,958995.0,1411.8103,30.0,900.0
661420.3593,958965.0,1411.8184,30.0,900.0
661420.3593,958935.0,1412.6127,30.0,900.0
661420.3593,958905.0,1412.851,30.0,900.0
661420.3593,958875.0,1412.9832,30.0,900.0
661420.3593,958845.0,1413.0571,30.0,900.0
661420.3593,958815.0,1412.8237,30.0,900.0
661420.3593,958785.0,1412.5155,30.0,900.0
661420.3593,958755.0,1411.9492,30.0,900.0
661420.3593,958725.0,1411.886,30.0,900.0
661420.3593,958695.0,1412.3336,30.0,900.0
661420.3593,958665.0,1412.3947,30.0,900.0
661420.3593,958635.0,1412.3837,30.0,900.0
661420.3593,958605.0,1412.1281,30.0,900.0
661420.3593,958575.0,1411.5861,30.0,900.0
661420.3593,958545.0,1411.1064,30.0,900.0
661420.3593,958515.0,1410.5448,30.0,900.0
661420.3593,958485.0,1410.3328,30.0,900.0
661420.3593,958455.0,1410.7998,30.0,900.0
661420.3593,958425.0,1411.2578,30.0,900.0
661420.3593,958395.0,1411.4329,30.0,900.0
661420.3593,958365.0,1411.4441,30.0,900.0
661420.3593,958335.0,1411.3259,30.0,900.0
661420.3593,958305.0,1411.1539,30.0,900.0
661420.3593,958275.0,1411.9052,30.0,900.0
661420.3593,958245.0,1412.4274,30.0,900.0
661420.3593,958215.0,1412.6311,30.0,900.0
661420.3593,958185.0,1410.0084,30.0,900.0
661420.3593,958155.0,1398.1871,30.0,900.0
661420.3593,958125.0,1407.687,30.0,900.0
661420.3593,958095.0,1412.8302,30.0,900.0
661420.3593,958065.0,1413.1532,30.0,900.0
661420.3593,958035.0,1413.422,30.0,900.0
661420.3593,958005.0,1413.4738,30.0,900.0
661420.3593,957975.0,1412.6543,30.0,900.0
661420.3593,957945.0,1411.6234,30.0,900.0
661420.3593,957915.0,1412.2306,30.0,900.0
661420.3593,957885.0,1413.4216,30.0,900.0
661450.3593,963885.0,1433.9253,6000.0,36000000.0
661450.3593,963855.0,1430.9984,30.0,900.0
661450.3593,963825.0,1427.7844,30.0,900.0
661450.3593,963795.0,1426.9692,30.0,900.0
661450.3593,963765.0,1426.7058,30.0,900.0
661450.3593,963735.0,1426.4401,30.0,900.0
661450.3593,963705.0,1426.4215,30.0,900.0
661450.3593,963675.0,1430.097,30.0,900.0
661450.3593,963645.0,1430.5314,30.0,900.0
661450.3593,963615.0,1429.9897,30.0,900.0
661450.3593,963585.0,1430.1903,30.0,900.0
661450.3593,963555.0,1429.7874,30.0,900.0
661450.3593,963525.0,1429.4669,30.0,900.0
661450.3593,963495.0,1429.5425,30.0,900.0
661450.3593,963465.0,1429.4845,30.0,900.0
661450.3593,963435.0,1429.4816,30.0,900.0
661450.3593,963405.0,1429.4707,30.0,900.0
661450.3593,963375.0,1429.376,30.0,900.0
661450.3593,963345.0,1429.2361,30.0,900.0
661450.3593,963315.0,1429.0596,30.0,900.0
661450.3593,963285.0,1428.7673,30.0,900.0
661450.3593,963255.0,1428.4535,30.0,900.0
661450.3593,963225.0,1426.9604,30.0,900.0
661450.3593,963195.0,1427.1067,30.0,900.0
661450.3593,963165.0,1429.7571,30.0,900.0
661450.3593,963135.0,1429.4287,30.0,900.0
661450.3593,963105.0,1429.0989,30.0,900.0
661450.3593,963075.0,1428.6309,30.0,900.0
661450.3593,963045.0,1428.5343,30.0,900.0
661450.3593,963015.0,1428.418,30.0,900.0
661450.3593,962985.0,1428.3475,30.0,900.0
661450.3593,962955.0,1428.2809,30.0,900.0
661450.3593,962925.0,1428.3778,30.0,900.0
661450.3593,962895.0,1428.6292,30.0,900.0
661450.3593,962865.0,1428.7756,30.0,900.0
661450.3593,962835.0,1428.8654,30.0,900.0
661450.3593,962805.0,1429.0637,30.0,900.0
661450.3593,962775.0,1428.9843,30.0,900.0
661450.3593,962745.0,1429.1124,30.0,900.0
661450.3593,962715.0,1429.2319,30.0,900.0
661450.3593,962685.0,1429.151,30.0,900.0
661450.3593,962655.0,1429.1433,30.0,900.0
661450.3593,962625.0,1429.0764,30.0,900.0
661450.3593,962595.0,1428.8927,30.0,900.0
661450.3593,962565.0,1428.7096,30.0,900.0
661450.3593,962535.0,1428.7853,30.0,900.0
661450.3593,962505.0,1428.9359,30.0,900.0
661450.3593,962475.0,1428.6412,30.0,900.0
661450.3593,962445.0,1428.3918,30.0,900.0
661450.3593,962415.0,1428.5905,30.0,900.0
661450.3593,962385.0,1428.6821,30.0,900.0
661450.3593,962355.0,1428.6587,30.0,900.0
661450.3593,962325.0,1428.3665,30.0,900.0
661450.3593,962295.0,1428.1747,30.0,900.0
661450.3593,962265.0,1427.8899,30.0,900.0
661450.3593,962235.0,1427.1245,30.0,900.0
661450.3593,962205.0,1426.9834,30.0,900.0
661450.3593,962175.0,1427.6544,30.0,900.0
661450.3593,962145.0,1426.8833,30.0,900.0
661450.3593,962115.0,1426.2037,30.0,900.0
661450.3593,962085.0,1426.3269,30.0,900.0
661450.3593,962055.0,1426.396,30.0,900.0
661450.3593,962025.0,1427.0107,30.0,900.0
661450.3593,961995.0,1426.6353,30.0,900.0
661450.3593,961965.0,1426.2981,30.0,900.0
661450.3593,961935.0,1425.7284,30.0,900.0
661450.3593,961905.0,1424.7416,30.0,900.0
661450.3593,961875.0,1424.379,30.0,900.0
661450.3593,961845.0,1424.4093,30.0,900.0
661450.3593,961815.0,1423.6945,30.0,900.0
661450.3593,961785.0,1424.1908,30.0,900.0
661450.3593,961755.0,1424.5745,30.0,900.0
661450.3593,961725.0,1424.5417,30.0,900.0
661450.3593,961695.0,1424.405,30.0,900.0
661450.3593,961665.0,1424.1073,30.0,900.0
661450.3593,961635.0,1424.2694,30.0,900.0
661450.3593,961605.0,1423.642,30.0,900.0
661450.3593,961575.0,1422.8453,30.0,900.0
661450.3593,961545.0,1422.61,30.0,900.0
661450.3593,961515.0,1422.7068,30.0,900.0
661450.3593,961485.0,1423.1462,30.0,900.0
661450.3593,961455.0,1422.8342,30.0,900.0
661450.3593,961425.0,1422.7664,30.0,900.0
661450.3593,961395.0,1422.7788,30.0,900.0
661450.3593,961365.0,1422.8984,30.0,900.0
661450.3593,961335.0,1422.8582,30.0,900.0
661450.3593,961305.0,1422.4487,30.0,900.0
661450.3593,961275.0,1421.3203,30.0,900.0
661450.3593,961245.0,1421.7191,30.0,900.0
661450.3593,961215.0,1422.3368,30.0,900.0
661450.3593,961185.0,1422.1274,30.0,900.0
661450.3593,961155.0,1421.9668,30.0,900.0
661450.3593,961125.0,1421.2803,30.0,900.0
661450.3593,961095.0,1421.1644,30.0,900.0
661450.3593,961065.0,1421.474,30.0,900.0
661450.3593,961035.0,1421.3993,30.0,900.0
661450.3593,961005.0,1420.9437,30.0,900.0
661450.3593,960975.0,1420.9178,30.0,900.0
661450.3593,960945.0,1420.8578,30.0,900.0
661450.3593,960915.0,1421.0049,30.0,900.0
661450.3593,960885.0,1421.3029,30.0,900.0
661450.3593,960855.0,1421.6635,30.0,900.0
661450.3593,960825.0,1421.3783,30.0,900.0
661450.3593,960795.0,1421.1495,30.0,900.0
661450.3593,960765.0,1421.3124,30.0,900.0
661450.3593,960735.0,1421.167,30.0,900.0
661450.3593,960705.0,1420.9456,30.0,900.0
661450.3593,960675.0,1420.6064,30.0,900.0
661450.3593,960645.0,1420.1539,30.0,900.0
661450.3593,960615.0,1418.761,30.0,900.0
661450.3593,960585.0,1419.2109,30.0,900.0
661450.3593,960555.0,1419.5654,30.0,900.0
661450.3593,960525.0,1419.1477,30.0,900.0
661450.3593,960495.0,1418.8982,30.0,900.0
661450.3593,960465.0,1419.5647,30.0,900.0
661450.3593,960435.0,1419.6074,30.0,900.0
661450.3593,960405.0,1419.6322,30.0,900.0
661450.3593,960375.0,1419.657,30.0,900.0
661450.3593,960345.0,1419.5398,30.0,900.0
661450.3593,960315.0,1419.5355,30.0,900.0
661450.3593,960285.0,1419.2275,30.0,900.0
661450.3593,960255.0,1418.8311,30.0,900.0
661450.3593,960225.0,1418.1467,30.0,900.0
661450.3593,960195.0,1416.2299,30.0,900.0
661450.3593,960165.0,1418.3049,30.0,900.0
661450.3593,960135.0,1418.4581,30.0,900.0
661450.3593,960105.0,1418.4211,30.0,900.0
661450.3593,960075.0,1417.2502,30.0,900.0
661450.3593,960045.0,1416.3802,30.0,900.0
661450.3593,960015.0,1417.391,30.0,900.0
661450.3593,959985.0,1417.8285,30.0,900.0
661450.3593,959955.0,1418.224,30.0,900.0
661450.3593,959925.0,1418.101,30.0,900.0
661450.3593,959895.0,1417.9376,30.0,900.0
661450.3593,959865.0,1417.5371,30.0,900.0
661450.3593,959835.0,1416.9149,30.0,900.0
661450.3593,959805.0,1417.9918,30.0,900.0
661450.3593,959775.0,1418.8488,30.0,900.0
661450.3593,959745.0,1418.4894,30.0,900.0
661450.3593,959715.0,1417.543,30.0,900.0
661450.3593,959685.0,1416.5829,30.0,900.0
661450.3593,959655.0,1416.3405,30.0,900.0
661450.3593,959625.0,1416.0052,30.0,900.0
661450.3593,959595.0,1415.7117,30.0,900.0
661450.3593,959565.0,1415.4839,30.0,900.0
661450.3593,959535.0,1415.193,30.0,900.0
661450.3593,959505.0,1414.8323,30.0,900.0
661450.3593,959475.0,1414.5034,30.0,900.0
661450.3593,959445.0,1414.1603,30.0,900.0
661450.3593,959415.0,1413.8701,30.0,900.0
661450.3593,959385.0,1413.8423,30.0,900.0
661450.3593,959355.0,1414.1023,30.0,900.0
661450.3593,959325.0,1414.1334,30.0,900.0
661450.3593,959295.0,1413.8104,30.0,900.0
661450.3593,959265.0,1413.4084,30.0,900.0
661450.3593,959235.0,1412.8627,30.0,900.0
