Structure_Name,datetime,Inflow_cfs,Outflow_cfs
CULV_009,2025-03-13 00:00:00,0.0,0.0
CULV_009,2025-03-13 00:06:00,0.0,0.0
CULV_009,2025-03-13 00:12:00,0.0,0.0
CULV_009,2025-03-13 00:18:00,0.0,0.0
CULV_009,2025-03-13 00:24:00,0.0,0.0
CULV_009,2025-03-13 00:30:00,0.0,0.0
CULV_009,2025-03-13 00:36:00,0.0,0.0
CULV_009,2025-03-13 00:42:00,0.0,0.0
CULV_009,2025-03-13 00:48:00,0.0,0.0
CULV_009,2025-03-13 00:54:00,0.0,0.0
CULV_009,2025-03-13 01:00:00,0.0,0.0
CULV_009,2025-03-13 01:06:00,0.0,0.0
CULV_009,2025-03-13 01:12:00,0.0,0.0
CULV_009,2025-03-13 01:18:00,0.0,0.0
CULV_009,2025-03-13 01:24:00,0.0,0.0
CULV_009,2025-03-13 01:30:00,0.0,0.0
CULV_009,2025-03-13 01:36:00,0.0,0.0
CULV_009,2025-03-13 01:42:00,0.0,0.0
CULV_009,2025-03-13 01:48:00,0.0,0.0
CULV_009,2025-03-13 01:54:00,0.0,0.0
CULV_009,2025-03-13 02:00:00,0.0,0.0
CULV_009,2025-03-13 02:06:00,0.0,0.0
CULV_009,2025-03-13 02:12:00,0.0,0.0
CULV_009,2025-03-13 02:18:00,0.0,0.0
CULV_009,2025-03-13 02:24:00,0.0,0.0
CULV_009,2025-03-13 02:30:00,0.0,0.0
CULV_009,2025-03-13 02:36:00,0.0,0.0
CULV_009,2025-03-13 02:42:00,0.0,0.0
CULV_009,2025-03-13 02:48:00,0.0,0.0
CULV_009,2025-03-13 02:54:00,0.0,0.0
CULV_009,2025-03-13 03:00:00,0.0,0.0
CULV_009,2025-03-13 03:06:00,0.0,0.0
CULV_009,2025-03-13 03:12:00,0.0,0.0
CULV_009,2025-03-13 03:18:00,0.0,0.0
CULV_009,2025-03-13 03:24:00,0.0,0.0
CULV_009,2025-03-13 03:30:00,0.0,0.0
CULV_009,2025-03-13 03:36:00,0.0,0.0
CULV_009,2025-03-13 03:42:00,0.49,-0.49
CULV_009,2025-03-13 03:48:00,3.06,-3.06
CULV_009,2025-03-13 03:54:00,13.45,-13.45
CULV_009,2025-03-13 04:00:00,29.86,-29.86
CULV_009,2025-03-13 04:06:00,37.27,-37.27
CULV_009,2025-03-13 04:12:00,30.08,-30.08
CULV_009,2025-03-13 04:18:00,22.52,-22.52
CULV_009,2025-03-13 04:24:00,16.67,-16.67
CULV_009,2025-03-13 04:30:00,12.33,-12.33
CULV_009,2025-03-13 04:36:00,9.26,-9.26
CULV_009,2025-03-13 04:42:00,7.44,-7.44
CULV_009,2025-03-13 04:48:00,6.21,-6.21
CULV_009,2025-03-13 04:54:00,5.21,-5.21
CULV_009,2025-03-13 05:00:00,4.42,-4.42
CULV_009,2025-03-13 05:06:00,3.8,-3.8
CULV_009,2025-03-13 05:12:00,3.32,-3.32
CULV_009,2025-03-13 05:18:00,2.93,-2.93
CULV_009,2025-03-13 05:24:00,2.63,-2.63
CULV_009,2025-03-13 05:30:00,2.4,-2.4
CULV_009,2025-03-13 05:36:00,2.2,-2.2
CULV_009,2025-03-13 05:42:00,2.02,-2.02
CULV_009,2025-03-13 05:48:00,1.86,-1.86
CULV_009,2025-03-13 05:54:00,1.74,-1.74
CULV_009,2025-03-13 06:00:00,1.64,-1.64
CULV_009,2025-03-13 06:06:00,1.53,-1.53
CULV_009,2025-03-13 06:12:00,1.39,-1.39
CULV_009,2025-03-13 06:18:00,1.24,-1.24
CULV_009,2025-03-13 06:24:00,1.1,-1.1
CULV_009,2025-03-13 06:30:00,0.98,-0.98
CULV_009,2025-03-13 06:36:00,0.88,-0.88
CULV_009,2025-03-13 06:42:00,0.77,-0.77
CULV_009,2025-03-13 06:48:00,0.68,-0.68
CULV_009,2025-03-13 06:54:00,0.61,-0.61
CULV_009,2025-03-13 07:00:00,0.56,-0.56
CULV_009,2025-03-13 07:06:00,0.51,-0.51
CULV_009,2025-03-13 07:12:00,0.46,-0.46
CULV_009,2025-03-13 07:18:00,0.43,-0.43
CULV_009,2025-03-13 07:24:00,0.4,-0.4
CULV_009,2025-03-13 07:30:00,0.37,-0.37
CULV_009,2025-03-13 07:36:00,0.34,-0.34
CULV_009,2025-03-13 07:42:00,0.31,-0.31
CULV_009,2025-03-13 07:48:00,0.32,-0.32
CULV_009,2025-03-13 07:54:00,0.31,-0.31
CULV_009,2025-03-13 08:00:00,0.25,-0.25
CULV_009,2025-03-13 08:06:00,0.22,-0.22
CULV_009,2025-03-13 08:12:00,0.19,-0.19
CULV_009,2025-03-13 08:18:00,0.17,-0.17
CULV_009,2025-03-13 08:24:00,0.16,-0.16
CULV_009,2025-03-13 08:30:00,0.15,-0.15
CULV_009,2025-03-13 08:36:00,0.14,-0.14
CULV_009,2025-03-13 08:42:00,0.13,-0.13
CULV_009,2025-03-13 08:48:00,0.12,-0.12
CULV_009,2025-03-13 08:54:00,0.11,-0.11
CULV_009,2025-03-13 09:00:00,0.1,-0.1
CULV_009,2025-03-13 09:06:00,0.1,-0.1
CULV_009,2025-03-13 09:12:00,0.09,-0.09
CULV_009,2025-03-13 09:18:00,0.08,-0.08
CULV_009,2025-03-13 09:24:00,0.08,-0.08
CULV_009,2025-03-13 09:30:00,0.07,-0.07
CULV_009,2025-03-13 09:36:00,0.07,-0.07
CULV_009,2025-03-13 09:42:00,0.06,-0.06
CULV_009,2025-03-13 09:48:00,0.06,-0.06
CULV_009,2025-03-13 09:54:00,0.06,-0.06
CULV_009,2025-03-13 10:00:00,0.05,-0.05
CULV_069,2025-03-13 00:00:00,0.0,0.0
CULV_069,2025-03-13 00:06:00,0.0,0.0
CULV_069,2025-03-13 00:12:00,0.0,0.0
CULV_069,2025-03-13 00:18:00,0.0,0.0
CULV_069,2025-03-13 00:24:00,0.0,0.0
CULV_069,2025-03-13 00:30:00,0.0,0.0
CULV_069,2025-03-13 00:36:00,0.0,0.0
CULV_069,2025-03-13 00:42:00,0.0,0.0
CULV_069,2025-03-13 00:48:00,0.0,0.0
CULV_069,2025-03-13 00:54:00,0.0,0.0
CULV_069,2025-03-13 01:00:00,0.0,0.0
CULV_069,2025-03-13 01:06:00,0.0,0.0
CULV_069,2025-03-13 01:12:00,0.0,0.0
CULV_069,2025-03-13 01:18:00,0.0,0.0
CULV_069,2025-03-13 01:24:00,0.0,0.0
CULV_069,2025-03-13 01:30:00,0.0,0.0
CULV_069,2025-03-13 01:36:00,0.0,0.0
CULV_069,2025-03-13 01:42:00,0.0,0.0
CULV_069,2025-03-13 01:48:00,0.0,0.0
CULV_069,2025-03-13 01:54:00,0.0,0.0
CULV_069,2025-03-13 02:00:00,0.0,0.0
CULV_069,2025-03-13 02:06:00,0.0,0.0
CULV_069,2025-03-13 02:12:00,0.0,0.0
CULV_069,2025-03-13 02:18:00,0.0,0.0
CULV_069,2025-03-13 02:24:00,0.0,0.0
CULV_069,2025-03-13 02:30:00,0.0,0.0
CULV_069,2025-03-13 02:36:00,0.0,0.0
CULV_069,2025-03-13 02:42:00,0.0,0.0
CULV_069,2025-03-13 02:48:00,0.0,0.0
CULV_069,2025-03-13 02:54:00,0.01,-0.01
CULV_069,2025-03-13 03:00:00,0.07,-0.07
CULV_069,2025-03-13 03:06:00,0.08,-0.08
CULV_069,2025-03-13 03:12:00,0.09,-0.09
CULV_069,2025-03-13 03:18:00,0.12,-0.12
CULV_069,2025-03-13 03:24:00,0.27,-0.27
CULV_069,2025-03-13 03:30:00,0.47,-0.47
CULV_069,2025-03-13 03:36:00,0.88,-0.88
CULV_069,2025-03-13 03:42:00,1.56,-1.56
CULV_069,2025-03-13 03:48:00,2.55,-2.55
CULV_069,2025-03-13 03:54:00,6.81,-6.81
CULV_069,2025-03-13 04:00:00,15.21,-15.21
CULV_069,2025-03-13 04:06:00,16.75,-16.75
CULV_069,2025-03-13 04:12:00,10.61,-10.61
CULV_069,2025-03-13 04:18:00,23.34,-23.34
CULV_069,2025-03-13 04:24:00,55.12,-55.12
CULV_069,2025-03-13 04:30:00,74.3,-74.3
CULV_069,2025-03-13 04:36:00,89.71,-89.71
CULV_069,2025-03-13 04:42:00,90.69,-90.69
CULV_069,2025-03-13 04:48:00,83.83,-83.83
CULV_069,2025-03-13 04:54:00,80.28,-80.28
CULV_069,2025-03-13 05:00:00,190.44,-190.44
CULV_069,2025-03-13 05:06:00,472.46,-472.46
CULV_069,2025-03-13 05:12:00,771.17,-771.17
CULV_069,2025-03-13 05:18:00,915.72,-915.72
CULV_069,2025-03-13 05:24:00,967.87,-967.87
CULV_069,2025-03-13 05:30:00,993.99,-993.99
CULV_069,2025-03-13 05:36:00,1013.74,-1013.74
CULV_069,2025-03-13 05:42:00,1030.16,-1030.16
CULV_069,2025-03-13 05:48:00,1042.59,-1042.59
CULV_069,2025-03-13 05:54:00,1054.49,-1054.49
CULV_069,2025-03-13 06:00:00,1064.71,-1064.71
CULV_069,2025-03-13 06:06:00,1074.61,-1074.61
CULV_069,2025-03-13 06:12:00,1083.22,-1083.22
CULV_069,2025-03-13 06:18:00,1091.18,-1091.18
CULV_069,2025-03-13 06:24:00,1097.82,-1097.82
CULV_069,2025-03-13 06:30:00,1104.25,-1104.25
CULV_069,2025-03-13 06:36:00,1110.01,-1110.01
CULV_069,2025-03-13 06:42:00,1115.4,-1115.4
CULV_069,2025-03-13 06:48:00,1120.06,-1120.06
CULV_069,2025-03-13 06:54:00,1124.46,-1124.46
CULV_069,2025-03-13 07:00:00,1128.47,-1128.47
CULV_069,2025-03-13 07:06:00,1132.26,-1132.26
CULV_069,2025-03-13 07:12:00,1135.71,-1135.71
CULV_069,2025-03-13 07:18:00,1139.04,-1139.04
CULV_069,2025-03-13 07:24:00,1142.0,-1142.0
CULV_069,2025-03-13 07:30:00,1144.98,-1144.98
CULV_069,2025-03-13 07:36:00,1147.72,-1147.72
CULV_069,2025-03-13 07:42:00,1150.36,-1150.36
CULV_069,2025-03-13 07:48:00,1152.89,-1152.89
CULV_069,2025-03-13 07:54:00,1155.29,-1155.29
CULV_069,2025-03-13 08:00:00,1157.58,-1157.58
CULV_069,2025-03-13 08:06:00,1159.64,-1159.64
CULV_069,2025-03-13 08:12:00,1161.73,-1161.73
CULV_069,2025-03-13 08:18:00,1163.54,-1163.54
CULV_069,2025-03-13 08:24:00,1165.41,-1165.41
CULV_069,2025-03-13 08:30:00,1165.39,-1165.39
CULV_069,2025-03-13 08:36:00,1168.26,-1168.26
CULV_069,2025-03-13 08:42:00,1170.12,-1170.12
CULV_069,2025-03-13 08:48:00,1170.05,-1170.05
CULV_069,2025-03-13 08:54:00,1173.01,-1173.01
CULV_069,2025-03-13 09:00:00,1173.34,-1173.34
CULV_069,2025-03-13 09:06:00,1175.73,-1175.73
CULV_069,2025-03-13 09:12:00,1176.95,-1176.95
CULV_069,2025-03-13 09:18:00,1176.99,-1176.99
CULV_069,2025-03-13 09:24:00,1179.22,-1179.22
CULV_069,2025-03-13 09:30:00,1179.1,-1179.1
CULV_069,2025-03-13 09:36:00,1181.62,-1181.62
CULV_069,2025-03-13 09:42:00,1182.14,-1182.14
CULV_069,2025-03-13 09:48:00,1183.07,-1183.07
CULV_069,2025-03-13 09:54:00,1184.85,-1184.85
CULV_069,2025-03-13 10:00:00,1184.25,-1184.25
CULV_070,2025-03-13 00:00:00,0.0,0.0
CULV_070,2025-03-13 00:06:00,0.0,0.0
CULV_070,2025-03-13 00:12:00,0.0,0.0
CULV_070,2025-03-13 00:18:00,0.0,0.0
CULV_070,2025-03-13 00:24:00,0.0,0.0
CULV_070,2025-03-13 00:30:00,0.0,0.0
CULV_070,2025-03-13 00:36:00,0.0,0.0
CULV_070,2025-03-13 00:42:00,0.0,0.0
CULV_070,2025-03-13 00:48:00,0.0,0.0
CULV_070,2025-03-13 00:54:00,0.0,0.0
CULV_070,2025-03-13 01:00:00,0.0,0.0
CULV_070,2025-03-13 01:06:00,0.0,0.0
CULV_070,2025-03-13 01:12:00,0.0,0.0
CULV_070,2025-03-13 01:18:00,0.0,0.0
CULV_070,2025-03-13 01:24:00,0.0,0.0
CULV_070,2025-03-13 01:30:00,0.0,0.0
CULV_070,2025-03-13 01:36:00,0.0,0.0
CULV_070,2025-03-13 01:42:00,0.0,0.0
CULV_070,2025-03-13 01:48:00,0.0,0.0
CULV_070,2025-03-13 01:54:00,0.0,0.0
CULV_070,2025-03-13 02:00:00,0.0,0.0
CULV_070,2025-03-13 02:06:00,0.0,0.0
CULV_070,2025-03-13 02:12:00,0.0,0.0
CULV_070,2025-03-13 02:18:00,0.0,0.0
CULV_070,2025-03-13 02:24:00,0.0,0.0
CULV_070,2025-03-13 02:30:00,0.0,0.0
CULV_070,2025-03-13 02:36:00,0.0,0.0
CULV_070,2025-03-13 02:42:00,0.0,0.0
CULV_070,2025-03-13 02:48:00,0.0,0.0
CULV_070,2025-03-13 02:54:00,0.0,0.0
CULV_070,2025-03-13 03:00:00,0.0,0.0
CULV_070,2025-03-13 03:06:00,0.0,0.0
CULV_070,2025-03-13 03:12:00,0.0,0.0
CULV_070,2025-03-13 03:18:00,0.0,0.0
CULV_070,2025-03-13 03:24:00,0.0,0.0
CULV_070,2025-03-13 03:30:00,0.0,0.0
CULV_070,2025-03-13 03:36:00,0.31,-0.31
CULV_070,2025-03-13 03:42:00,0.57,-0.57
CULV_070,2025-03-13 03:48:00,0.92,-0.92
CULV_070,2025-03-13 03:54:00,3.19,-3.19
CULV_070,2025-03-13 04:00:00,9.4,-9.4
CULV_070,2025-03-13 04:06:00,33.92,-33.92
CULV_070,2025-03-13 04:12:00,41.87,-41.87
CULV_070,2025-03-13 04:18:00,48.58,-48.58
CULV_070,2025-03-13 04:24:00,49.19,-49.19
CULV_070,2025-03-13 04:30:00,45.31,-45.31
CULV_070,2025-03-13 04:36:00,40.04,-40.04
CULV_070,2025-03-13 04:42:00,34.88,-34.88
CULV_070,2025-03-13 04:48:00,31.48,-31.48
CULV_070,2025-03-13 04:54:00,29.02,-29.02
CULV_070,2025-03-13 05:00:00,26.96,-26.96
CULV_070,2025-03-13 05:06:00,24.7,-24.7
CULV_070,2025-03-13 05:12:00,22.99,-22.99
CULV_070,2025-03-13 05:18:00,21.09,-21.09
CULV_070,2025-03-13 05:24:00,19.2,-19.2
CULV_070,2025-03-13 05:30:00,17.47,-17.47
CULV_070,2025-03-13 05:36:00,16.26,-16.26
CULV_070,2025-03-13 05:42:00,15.08,-15.08
CULV_070,2025-03-13 05:48:00,13.82,-13.82
CULV_070,2025-03-13 05:54:00,12.78,-12.78
CULV_070,2025-03-13 06:00:00,11.99,-11.99
CULV_070,2025-03-13 06:06:00,11.1,-11.1
CULV_070,2025-03-13 06:12:00,10.21,-10.21
CULV_070,2025-03-13 06:18:00,9.43,-9.43
CULV_070,2025-03-13 06:24:00,8.83,-8.83
CULV_070,2025-03-13 06:30:00,8.24,-8.24
CULV_070,2025-03-13 06:36:00,7.67,-7.67
CULV_070,2025-03-13 06:42:00,7.14,-7.14
CULV_070,2025-03-13 06:48:00,6.64,-6.64
CULV_070,2025-03-13 06:54:00,6.21,-6.21
CULV_070,2025-03-13 07:00:00,5.81,-5.81
CULV_070,2025-03-13 07:06:00,5.45,-5.45
CULV_070,2025-03-13 07:12:00,5.11,-5.11
CULV_070,2025-03-13 07:18:00,4.79,-4.79
CULV_070,2025-03-13 07:24:00,4.51,-4.51
CULV_070,2025-03-13 07:30:00,4.26,-4.26
CULV_070,2025-03-13 07:36:00,4.03,-4.03
CULV_070,2025-03-13 07:42:00,3.81,-3.81
CULV_070,2025-03-13 07:48:00,3.6,-3.6
CULV_070,2025-03-13 07:54:00,3.4,-3.4
CULV_070,2025-03-13 08:00:00,3.22,-3.22
CULV_070,2025-03-13 08:06:00,3.06,-3.06
CULV_070,2025-03-13 08:12:00,2.9,-2.9
CULV_070,2025-03-13 08:18:00,2.74,-2.74
CULV_070,2025-03-13 08:24:00,2.61,-2.61
CULV_070,2025-03-13 08:30:00,2.48,-2.48
CULV_070,2025-03-13 08:36:00,2.35,-2.35
CULV_070,2025-03-13 08:42:00,2.24,-2.24
CULV_070,2025-03-13 08:48:00,2.14,-2.14
CULV_070,2025-03-13 08:54:00,2.04,-2.04
CULV_070,2025-03-13 09:00:00,1.95,-1.95
CULV_070,2025-03-13 09:06:00,1.86,-1.86
CULV_070,2025-03-13 09:12:00,1.78,-1.78
CULV_070,2025-03-13 09:18:00,1.7,-1.7
CULV_070,2025-03-13 09:24:00,1.63,-1.63
CULV_070,2025-03-13 09:30:00,1.56,-1.56
CULV_070,2025-03-13 09:36:00,1.51,-1.51
CULV_070,2025-03-13 09:42:00,1.45,-1.45
CULV_070,2025-03-13 09:48:00,1.4,-1.4
CULV_070,2025-03-13 09:54:00,1.36,-1.36
CULV_070,2025-03-13 10:00:00,1.32,-1.32
CULV_122,2025-03-13 00:00:00,0.0,0.0
CULV_122,2025-03-13 00:06:00,0.0,0.0
CULV_122,2025-03-13 00:12:00,0.0,0.0
CULV_122,2025-03-13 00:18:00,0.0,0.0
CULV_122,2025-03-13 00:24:00,0.0,0.0
CULV_122,2025-03-13 00:30:00,0.0,0.0
CULV_122,2025-03-13 00:36:00,0.0,0.0
CULV_122,2025-03-13 00:42:00,0.0,0.0
CULV_122,2025-03-13 00:48:00,0.0,0.0
CULV_122,2025-03-13 00:54:00,0.0,0.0
CULV_122,2025-03-13 01:00:00,0.0,0.0
CULV_122,2025-03-13 01:06:00,0.0,0.0
CULV_122,2025-03-13 01:12:00,0.0,0.0
CULV_122,2025-03-13 01:18:00,0.0,0.0
CULV_122,2025-03-13 01:24:00,0.0,0.0
CULV_122,2025-03-13 01:30:00,0.0,0.0
CULV_122,2025-03-13 01:36:00,0.0,0.0
CULV_122,2025-03-13 01:42:00,0.0,0.0
CULV_122,2025-03-13 01:48:00,0.0,0.0
CULV_122,2025-03-13 01:54:00,0.0,0.0
CULV_122,2025-03-13 02:00:00,0.0,0.0
CULV_122,2025-03-13 02:06:00,0.0,0.0
CULV_122,2025-03-13 02:12:00,0.0,0.0
CULV_122,2025-03-13 02:18:00,0.0,0.0
CULV_122,2025-03-13 02:24:00,0.0,0.0
CULV_122,2025-03-13 02:30:00,0.0,0.0
CULV_122,2025-03-13 02:36:00,0.0,0.0
CULV_122,2025-03-13 02:42:00,0.0,0.0
CULV_122,2025-03-13 02:48:00,0.0,0.0
CULV_122,2025-03-13 02:54:00,0.0,0.0
CULV_122,2025-03-13 03:00:00,0.0,0.0
CULV_122,2025-03-13 03:06:00,0.0,0.0
CULV_122,2025-03-13 03:12:00,0.0,0.0
CULV_122,2025-03-13 03:18:00,0.0,0.0
CULV_122,2025-03-13 03:24:00,0.0,0.0
CULV_122,2025-03-13 03:30:00,0.0,0.0
CULV_122,2025-03-13 03:36:00,0.0,0.0
CULV_122,2025-03-13 03:42:00,0.06,-0.06
CULV_122,2025-03-13 03:48:00,0.38,-0.38
CULV_122,2025-03-13 03:54:00,1.29,-1.29
CULV_122,2025-03-13 04:00:00,2.31,-2.31
CULV_122,2025-03-13 04:06:00,2.7,-2.7
CULV_122,2025-03-13 04:12:00,10.54,-10.54
CULV_122,2025-03-13 04:18:00,21.68,-21.68
CULV_122,2025-03-13 04:24:00,29.18,-29.18
CULV_122,2025-03-13 04:30:00,39.65,-39.65
CULV_122,2025-03-13 04:36:00,73.34,-73.34
CULV_122,2025-03-13 04:42:00,78.86,-78.86
CULV_122,2025-03-13 04:48:00,78.17,-78.17
CULV_122,2025-03-13 04:54:00,77.39,-77.39
CULV_122,2025-03-13 05:00:00,76.4,-76.4
CULV_122,2025-03-13 05:06:00,74.67,-74.67
CULV_122,2025-03-13 05:12:00,72.05,-72.05
CULV_122,2025-03-13 05:18:00,68.56,-68.56
CULV_122,2025-03-13 05:24:00,65.25,-65.25
CULV_122,2025-03-13 05:30:00,61.99,-61.99
CULV_122,2025-03-13 05:36:00,58.5,-58.5
CULV_122,2025-03-13 05:42:00,54.53,-54.53
CULV_122,2025-03-13 05:48:00,51.67,-51.67
CULV_122,2025-03-13 05:54:00,49.15,-49.15
CULV_122,2025-03-13 06:00:00,47.15,-47.15
CULV_122,2025-03-13 06:06:00,44.9,-44.9
CULV_122,2025-03-13 06:12:00,42.72,-42.72
CULV_122,2025-03-13 06:18:00,40.15,-40.15
CULV_122,2025-03-13 06:24:00,36.23,-36.23
CULV_122,2025-03-13 06:30:00,34.74,-34.74
